locations,year,month,value
California,2022,M03,         4.5
California,2022,M04,         4.0
California,2022,M05,         3.7
California,2022,M06,         4.2
California,2022,M07,         4.1
California,2022,M08,         4.2
California,2022,M09,         3.8
California,2022,M10,         4.0
California,2022,M11,         4.1
California,2022,M12,         4.0
California,2023,M01,         4.7
California,2023,M02,         4.8
California,2023,M03,         4.7
California,2023,M04,         4.1
California,2023,M05,         4.3
California,2023,M06,         4.7
California,2023,M07,         4.8
California,2023,M08,         5.1
California,2023,M09,         4.8
California,2023,M10,         4.9
California,2023,M11,         4.8
California,2023,M12,         4.9
California,2024,M01,         5.4
California,2024,M02,         5.4
California,2024,M03,         5.2
California,2024,M04,         4.8
California,2024,M05,         4.7
California,2024,M06,         5.4
California,2024,M07,         5.9
California,2024,M08,         5.9
California,2024,M09,         5.2
California,2024,M10,         5.3
California,2024,M11,         5.4
California,2024,M12,         5.2
California,2025,M01,         5.5
California,2025,M02,         5.5
California,2025,M03,         5.3
California,2025,M04,         5.0
California,2025,M05,         5.0
California,2025,M06,         5.7
Colorado,2010,M01,         9.5
Colorado,2010,M02,         9.6
Colorado,2010,M03,         9.7
Colorado,2010,M04,         9.0
Colorado,2010,M05,         8.9
Colorado,2010,M06,         9.1
Colorado,2010,M07,         9.1
Colorado,2010,M08,         9.0
Colorado,2010,M09,         8.7
Colorado,2010,M10,         8.9
Colorado,2010,M11,         9.3
Colorado,2010,M12,         9.2
Colorado,2011,M01,         9.5
Colorado,2011,M02,         9.4
Colorado,2011,M03,         9.1
Colorado,2011,M04,         8.5
Colorado,2011,M05,         8.9
Colorado,2011,M06,         8.7
Colorado,2011,M07,         8.6
Colorado,2011,M08,         8.5
Colorado,2011,M09,         8.3
Colorado,2011,M10,         8.2
Colorado,2011,M11,         8.2
Colorado,2011,M12,         8.3
Colorado,2012,M01,         8.8
Colorado,2012,M02,         8.9
Colorado,2012,M03,         8.6
Colorado,2012,M04,         8.1
Colorado,2012,M05,         8.1
Colorado,2012,M06,         8.4
Colorado,2012,M07,         8.2
Colorado,2012,M08,         7.8
Colorado,2012,M09,         7.2
Colorado,2012,M10,         7.2
Colorado,2012,M11,         7.1
Colorado,2012,M12,         7.2
Colorado,2013,M01,         7.9
Colorado,2013,M02,         7.8
Colorado,2013,M03,         7.2
Colorado,2013,M04,         6.7
Colorado,2013,M05,         6.8
Colorado,2013,M06,         7.2
Colorado,2013,M07,         6.9
Colorado,2013,M08,         6.5
Colorado,2013,M09,         6.2
Colorado,2013,M10,         6.2
Colorado,2013,M11,         6.0
Colorado,2013,M12,         5.6
Colorado,2014,M01,         6.3
Colorado,2014,M02,         6.4
Colorado,2014,M03,         6.0
Colorado,2014,M04,         5.5
Colorado,2014,M05,         5.0
Colorado,2014,M06,         5.0
Colorado,2014,M07,         4.9
Colorado,2014,M08,         4.6
Colorado,2014,M09,         4.0
Colorado,2014,M10,         4.0
Colorado,2014,M11,         4.1
Colorado,2014,M12,         3.9
Colorado,2015,M01,         4.5
Colorado,2015,M02,         4.5
Colorado,2015,M03,         4.2
Colorado,2015,M04,         3.8
Colorado,2015,M05,         3.9
Colorado,2015,M06,         3.9
Colorado,2015,M07,         3.7
Colorado,2015,M08,         3.4
Colorado,2015,M09,         3.1
Colorado,2015,M10,         3.1
Colorado,2015,M11,         3.2
Colorado,2015,M12,         3.2
Colorado,2016,M01,         3.5
Colorado,2016,M02,         3.7
Colorado,2016,M03,         3.5
Colorado,2016,M04,         3.2
Colorado,2016,M05,         3.1
Colorado,2016,M06,         3.4
Colorado,2016,M07,         3.3
Colorado,2016,M08,         3.1
Colorado,2016,M09,         2.8
Colorado,2016,M10,         2.7
Colorado,2016,M11,         2.6
Colorado,2016,M12,         2.5
Colorado,2017,M01,         3.0
Colorado,2017,M02,         2.9
Colorado,2017,M03,         2.3
Colorado,2017,M04,         2.2
Colorado,2017,M05,         2.3
Colorado,2017,M06,         2.7
Colorado,2017,M07,         2.7
Colorado,2017,M08,         2.7
Colorado,2017,M09,         2.5
Colorado,2017,M10,         2.6
Colorado,2017,M11,         2.7
Colorado,2017,M12,         2.7
Colorado,2018,M01,         3.1
Colorado,2018,M02,         3.3
Colorado,2018,M03,         3.0
Colorado,2018,M04,         2.8
Colorado,2018,M05,         2.8
Colorado,2018,M06,         3.3
Colorado,2018,M07,         3.4
Colorado,2018,M08,         3.2
Colorado,2018,M09,         2.9
Colorado,2018,M10,         2.9
Colorado,2018,M11,         2.9
Colorado,2018,M12,         3.0
Colorado,2019,M01,         3.3
Colorado,2019,M02,         3.1
Colorado,2019,M03,         2.8
Colorado,2019,M04,         2.4
Colorado,2019,M05,         2.4
Colorado,2019,M06,         2.7
Colorado,2019,M07,         2.7
Colorado,2019,M08,         2.6
Colorado,2019,M09,         2.4
Colorado,2019,M10,         2.5
Colorado,2019,M11,         2.5
Colorado,2019,M12,         2.6
Colorado,2020,M01,         3.1
Colorado,2020,M02,         3.3
Colorado,2020,M03,         3.9
Colorado,2020,M04,        10.9
Colorado,2020,M05,        11.8
Colorado,2020,M06,        11.3
Colorado,2020,M07,         6.8
Colorado,2020,M08,         6.0
Colorado,2020,M09,         6.2
Colorado,2020,M10,         5.9
Colorado,2020,M11,         6.1
Colorado,2020,M12,         6.4
Colorado,2021,M01,         6.6
Colorado,2021,M02,         6.3
Colorado,2021,M03,         6.2
Colorado,2021,M04,         6.1
Colorado,2021,M05,         5.8
Colorado,2021,M06,         6.3
Colorado,2021,M07,         5.8
Colorado,2021,M08,         5.4
Colorado,2021,M09,         4.8
Colorado,2021,M10,         4.7
Colorado,2021,M11,         4.1
Colorado,2021,M12,         3.9
Colorado,2022,M01,         4.2
Colorado,2022,M02,         4.0
Colorado,2022,M03,         3.4
Colorado,2022,M04,         2.9
Colorado,2022,M05,         2.8
Colorado,2022,M06,         3.0
Colorado,2022,M07,         3.0
Colorado,2022,M08,         2.9
Colorado,2022,M09,         2.6
Colorado,2022,M10,         2.8
Colorado,2022,M11,         2.9
Colorado,2022,M12,         2.7
Colorado,2023,M01,         3.2
Colorado,2023,M02,         3.4
Colorado,2023,M03,         3.0
Colorado,2023,M04,         2.7
Colorado,2023,M05,         3.1
Colorado,2023,M06,         3.6
Colorado,2023,M07,         3.4
Colorado,2023,M08,         3.5
Colorado,2023,M09,         3.3
Colorado,2023,M10,         3.4
Colorado,2023,M11,         3.5
Colorado,2023,M12,         3.7
Colorado,2024,M01,         4.1
Colorado,2024,M02,         4.2
Colorado,2024,M03,         3.8
Colorado,2024,M04,         3.7
Colorado,2024,M05,         3.9
Colorado,2024,M06,         4.4
Colorado,2024,M07,         4.6
Colorado,2024,M08,         4.6
Colorado,2024,M09,         4.3
Colorado,2024,M10,         4.4
Colorado,2024,M11,         4.7
Colorado,2024,M12,         4.5
Colorado,2025,M01,         5.0
Colorado,2025,M02,         5.2
Colorado,2025,M03,         4.6
Colorado,2025,M04,         4.6
Colorado,2025,M05,         4.5
Colorado,2025,M06,         4.5
Connecticut,2010,M01,        10.1
Connecticut,2010,M02,        10.2
Connecticut,2010,M03,         9.9
Connecticut,2010,M04,         9.3
Connecticut,2010,M05,         9.4
Connecticut,2010,M06,         9.3
Connecticut,2010,M07,         9.7
Connecticut,2010,M08,         9.6
Connecticut,2010,M09,         9.2
Connecticut,2010,M10,         9.2
Connecticut,2010,M11,         9.3
Connecticut,2010,M12,         9.1
Connecticut,2011,M01,        10.1
Connecticut,2011,M02,        10.0
Connecticut,2011,M03,         9.5
Connecticut,2011,M04,         8.8
Connecticut,2011,M05,         9.1
Connecticut,2011,M06,         9.2
Connecticut,2011,M07,         9.3
Connecticut,2011,M08,         9.1
Connecticut,2011,M09,         8.7
Connecticut,2011,M10,         8.5
Connecticut,2011,M11,         8.0
Connecticut,2011,M12,         7.9
Connecticut,2012,M01,         8.9
Connecticut,2012,M02,         8.9
Connecticut,2012,M03,         8.5
Connecticut,2012,M04,         7.9
Connecticut,2012,M05,         8.3
Connecticut,2012,M06,         8.5
Connecticut,2012,M07,         9.0
Connecticut,2012,M08,         8.8
Connecticut,2012,M09,         8.1
Connecticut,2012,M10,         8.1
Connecticut,2012,M11,         7.8
Connecticut,2012,M12,         7.8
Connecticut,2013,M01,         9.0
Connecticut,2013,M02,         8.8
Connecticut,2013,M03,         8.3
Connecticut,2013,M04,         7.7
Connecticut,2013,M05,         8.1
Connecticut,2013,M06,         8.2
Connecticut,2013,M07,         8.4
Connecticut,2013,M08,         8.0
Connecticut,2013,M09,         7.6
Connecticut,2013,M10,         7.6
Connecticut,2013,M11,         7.0
Connecticut,2013,M12,         6.7
Connecticut,2014,M01,         7.6
Connecticut,2014,M02,         7.7
Connecticut,2014,M03,         7.4
Connecticut,2014,M04,         6.3
Connecticut,2014,M05,         6.6
Connecticut,2014,M06,         6.5
Connecticut,2014,M07,         7.1
Connecticut,2014,M08,         6.8
Connecticut,2014,M09,         6.2
Connecticut,2014,M10,         6.0
Connecticut,2014,M11,         5.8
Connecticut,2014,M12,         5.4
Connecticut,2015,M01,         6.5
Connecticut,2015,M02,         6.4
Connecticut,2015,M03,         6.0
Connecticut,2015,M04,         5.4
Connecticut,2015,M05,         5.7
Connecticut,2015,M06,         5.6
Connecticut,2015,M07,         5.9
Connecticut,2015,M08,         5.6
Connecticut,2015,M09,         5.2
Connecticut,2015,M10,         5.2
Connecticut,2015,M11,         5.0
Connecticut,2015,M12,         4.9
Connecticut,2016,M01,         5.7
Connecticut,2016,M02,         5.7
Connecticut,2016,M03,         5.4
Connecticut,2016,M04,         4.8
Connecticut,2016,M05,         4.8
Connecticut,2016,M06,         5.0
Connecticut,2016,M07,         5.1
Connecticut,2016,M08,         4.9
Connecticut,2016,M09,         4.5
Connecticut,2016,M10,         4.4
Connecticut,2016,M11,         3.9
Connecticut,2016,M12,         4.0
Connecticut,2017,M01,         5.2
Connecticut,2017,M02,         5.2
Connecticut,2017,M03,         4.7
Connecticut,2017,M04,         4.3
Connecticut,2017,M05,         4.4
Connecticut,2017,M06,         4.4
Connecticut,2017,M07,         4.7
Connecticut,2017,M08,         4.5
Connecticut,2017,M09,         4.0
Connecticut,2017,M10,         4.0
Connecticut,2017,M11,         3.8
Connecticut,2017,M12,         3.7
Connecticut,2018,M01,         4.8
Connecticut,2018,M02,         4.8
Connecticut,2018,M03,         4.3
Connecticut,2018,M04,         3.8
Connecticut,2018,M05,         3.8
Connecticut,2018,M06,         4.0
Connecticut,2018,M07,         4.2
Connecticut,2018,M08,         3.9
Connecticut,2018,M09,         3.4
Connecticut,2018,M10,         3.4
Connecticut,2018,M11,         3.0
Connecticut,2018,M12,         3.2
Connecticut,2019,M01,         4.4
Connecticut,2019,M02,         4.1
Connecticut,2019,M03,         3.9
Connecticut,2019,M04,         3.1
Connecticut,2019,M05,         3.5
Connecticut,2019,M06,         3.5
Connecticut,2019,M07,         3.9
Connecticut,2019,M08,         3.7
Connecticut,2019,M09,         3.3
Connecticut,2019,M10,         3.3
Connecticut,2019,M11,         3.1
Connecticut,2019,M12,         3.1
Connecticut,2020,M01,         4.3
Connecticut,2020,M02,         4.2
Connecticut,2020,M03,         4.7
Connecticut,2020,M04,         7.8
Connecticut,2020,M05,        12.1
Connecticut,2020,M06,        11.4
Connecticut,2020,M07,        12.1
Connecticut,2020,M08,         9.4
Connecticut,2020,M09,         8.5
Connecticut,2020,M10,         7.4
Connecticut,2020,M11,         7.0
Connecticut,2020,M12,         6.9
Connecticut,2021,M01,         7.8
Connecticut,2021,M02,         7.9
Connecticut,2021,M03,         7.4
Connecticut,2021,M04,         7.0
Connecticut,2021,M05,         7.0
Connecticut,2021,M06,         7.1
Connecticut,2021,M07,         7.0
Connecticut,2021,M08,         6.4
Connecticut,2021,M09,         5.6
Connecticut,2021,M10,         5.4
Connecticut,2021,M11,         4.7
Connecticut,2021,M12,         4.4
Connecticut,2022,M01,         5.4
Connecticut,2022,M02,         5.2
Connecticut,2022,M03,         4.5
Connecticut,2022,M04,         4.0
Connecticut,2022,M05,         4.2
Connecticut,2022,M06,         4.1
Connecticut,2022,M07,         4.2
Connecticut,2022,M08,         4.0
Connecticut,2022,M09,         3.4
Connecticut,2022,M10,         3.5
Connecticut,2022,M11,         3.2
Connecticut,2022,M12,         2.9
Connecticut,2023,M01,         3.9
Connecticut,2023,M02,         4.0
Connecticut,2023,M03,         3.4
Connecticut,2023,M04,         2.6
Connecticut,2023,M05,         3.1
Connecticut,2023,M06,         3.1
Connecticut,2023,M07,         3.3
Connecticut,2023,M08,         3.3
Connecticut,2023,M09,         2.9
Connecticut,2023,M10,         3.1
Connecticut,2023,M11,         2.9
Connecticut,2023,M12,         2.9
Connecticut,2024,M01,         3.7
Connecticut,2024,M02,         3.8
Connecticut,2024,M03,         3.3
Connecticut,2024,M04,         2.7
Connecticut,2024,M05,         3.1
Connecticut,2024,M06,         3.0
Connecticut,2024,M07,         3.6
Connecticut,2024,M08,         3.4
Connecticut,2024,M09,         2.8
Connecticut,2024,M10,         2.9
Connecticut,2024,M11,         2.9
Connecticut,2024,M12,         2.7
Connecticut,2025,M01,         4.0
Connecticut,2025,M02,         4.5
Connecticut,2025,M03,         4.1
Connecticut,2025,M04,         3.4
Connecticut,2025,M05,         3.9
Connecticut,2025,M06,         3.4
Delaware,2010,M01,         9.4
Delaware,2010,M02,         9.4
Delaware,2010,M03,         9.0
Delaware,2010,M04,         8.3
Delaware,2010,M05,         7.9
Delaware,2010,M06,         8.4
Delaware,2010,M07,         8.4
Delaware,2010,M08,         8.3
Delaware,2010,M09,         7.9
Delaware,2010,M10,         7.7
Delaware,2010,M11,         7.6
Delaware,2010,M12,         7.5
Delaware,2011,M01,         8.3
Delaware,2011,M02,         8.1
Delaware,2011,M03,         7.7
Delaware,2011,M04,         7.2
Delaware,2011,M05,         7.0
Delaware,2011,M06,         7.8
Delaware,2011,M07,         7.7
Delaware,2011,M08,         7.6
Delaware,2011,M09,         7.3
Delaware,2011,M10,         7.1
Delaware,2011,M11,         6.6
Delaware,2011,M12,         6.7
Delaware,2012,M01,         7.4
Delaware,2012,M02,         7.4
Delaware,2012,M03,         7.2
Delaware,2012,M04,         6.7
Delaware,2012,M05,         6.6
Delaware,2012,M06,         7.3
Delaware,2012,M07,         7.4
Delaware,2012,M08,         7.3
Delaware,2012,M09,         6.7
Delaware,2012,M10,         6.7
Delaware,2012,M11,         6.2
Delaware,2012,M12,         6.6
Delaware,2013,M01,         7.6
Delaware,2013,M02,         7.3
Delaware,2013,M03,         6.9
Delaware,2013,M04,         6.4
Delaware,2013,M05,         6.3
Delaware,2013,M06,         7.0
Delaware,2013,M07,         6.8
Delaware,2013,M08,         6.6
Delaware,2013,M09,         6.2
Delaware,2013,M10,         6.1
Delaware,2013,M11,         5.6
Delaware,2013,M12,         5.6
Delaware,2014,M01,         6.4
Delaware,2014,M02,         6.4
Delaware,2014,M03,         6.3
Delaware,2014,M04,         5.5
Delaware,2014,M05,         5.5
Delaware,2014,M06,         5.9
Delaware,2014,M07,         6.0
Delaware,2014,M08,         5.9
Delaware,2014,M09,         5.3
Delaware,2014,M10,         5.1
Delaware,2014,M11,         4.6
Delaware,2014,M12,         4.5
Delaware,2015,M01,         5.5
Delaware,2015,M02,         5.3
Delaware,2015,M03,         5.0
Delaware,2015,M04,         4.7
Delaware,2015,M05,         4.7
Delaware,2015,M06,         5.1
Delaware,2015,M07,         5.1
Delaware,2015,M08,         4.9
Delaware,2015,M09,         4.6
Delaware,2015,M10,         4.6
Delaware,2015,M11,         4.2
Delaware,2015,M12,         4.2
Delaware,2016,M01,         4.9
Delaware,2016,M02,         4.7
Delaware,2016,M03,         4.7
Delaware,2016,M04,         4.3
Delaware,2016,M05,         4.1
Delaware,2016,M06,         4.8
Delaware,2016,M07,         4.8
Delaware,2016,M08,         4.7
Delaware,2016,M09,         4.5
Delaware,2016,M10,         4.5
Delaware,2016,M11,         4.0
Delaware,2016,M12,         4.2
Delaware,2017,M01,         5.1
Delaware,2017,M02,         5.0
Delaware,2017,M03,         4.7
Delaware,2017,M04,         4.3
Delaware,2017,M05,         4.1
Delaware,2017,M06,         4.7
Delaware,2017,M07,         4.7
Delaware,2017,M08,         4.7
Delaware,2017,M09,         4.1
Delaware,2017,M10,         4.0
Delaware,2017,M11,         3.8
Delaware,2017,M12,         3.8
Delaware,2018,M01,         4.5
Delaware,2018,M02,         4.3
Delaware,2018,M03,         4.1
Delaware,2018,M04,         3.7
Delaware,2018,M05,         3.3
Delaware,2018,M06,         4.1
Delaware,2018,M07,         3.9
Delaware,2018,M08,         3.8
Delaware,2018,M09,         3.3
Delaware,2018,M10,         3.2
Delaware,2018,M11,         2.9
Delaware,2018,M12,         3.1
Delaware,2019,M01,         4.1
Delaware,2019,M02,         3.8
Delaware,2019,M03,         3.7
Delaware,2019,M04,         3.3
Delaware,2019,M05,         3.2
Delaware,2019,M06,         3.8
Delaware,2019,M07,         4.0
Delaware,2019,M08,         4.0
Delaware,2019,M09,         3.4
Delaware,2019,M10,         3.4
Delaware,2019,M11,         3.1
Delaware,2019,M12,         3.1
Delaware,2020,M01,         3.9
Delaware,2020,M02,         3.6
Delaware,2020,M03,         5.6
Delaware,2020,M04,        12.7
Delaware,2020,M05,        13.4
Delaware,2020,M06,        12.9
Delaware,2020,M07,         8.0
Delaware,2020,M08,         7.4
Delaware,2020,M09,         7.7
Delaware,2020,M10,         4.8
Delaware,2020,M11,         4.7
Delaware,2020,M12,         5.2
Delaware,2021,M01,         6.2
Delaware,2021,M02,         6.2
Delaware,2021,M03,         6.1
Delaware,2021,M04,         5.9
Delaware,2021,M05,         5.4
Delaware,2021,M06,         6.2
Delaware,2021,M07,         5.9
Delaware,2021,M08,         5.6
Delaware,2021,M09,         4.9
Delaware,2021,M10,         4.7
Delaware,2021,M11,         4.2
